,DE_time_mean,DE_time_std,DE_time_max,DE_time_min,DE_time_rms,DE_time_ptp,DE_time_median,DE_time_iqr,DE_time_pr,DE_time_skew,DE_time_kurtosis,DE_time_var,DE_time_amp,DE_time_smr,DE_time_wavefactor,DE_time_peakfactor,DE_time_pulse,DE_time_margin,DE_freq_mean,DE_freq_std,DE_freq_max,DE_freq_min,DE_freq_rms,DE_freq_median,DE_freq_iqr,DE_freq_pr,DE_freq_f2,DE_freq_f3,DE_freq_f4,DE_freq_f5,DE_freq_f6,DE_freq_f7,DE_freq_f8,FE_time_mean,FE_time_std,FE_time_max,FE_time_min,FE_time_rms,FE_time_ptp,FE_time_median,FE_time_iqr,FE_time_pr,FE_time_skew,FE_time_kurtosis,FE_time_var,FE_time_amp,FE_time_smr,FE_time_wavefactor,FE_time_peakfactor,FE_time_pulse,FE_time_margin,FE_freq_mean,FE_freq_std,FE_freq_max,FE_freq_min,FE_freq_rms,FE_freq_median,FE_freq_iqr,FE_freq_pr,FE_freq_f2,FE_freq_f3,FE_freq_f4,FE_freq_f5,FE_freq_f6,FE_freq_f7,FE_freq_f8,label
0,0.014649618263473036,0.13532607497156854,0.35914407185628744,-0.3916310978043913,0.13594842778075095,0.7507751696606788,0.013076027944111775,0.18249586826347305,0.3459218522954093,-0.13755847387820228,-0.04352321158055128,0.01826736370079256,0.10779804341317377,0.09040634808877548,1.2611400307116982,2.641767012087057,3.331638130756622,3.972553691734369,1.5051078495742354,2.283245636769217,18.791747707448902,0.09053649684487002,2.734695646077575,0.6685540243159596,1.3374281721918684,3.570791356755898,5.239407676206701,3.6227825544628116,21.121456961978215,438.07531518195054,27.913352986452878,0.07111836428081707,0.8104373214007314,0.034736713636363645,0.09834689386755917,0.3379727272727273,-0.24284727272727274,0.10418527021041978,0.5808200000000001,0.032153636363636356,0.13837363636363634,0.25075727272727266,0.15314960428651606,-0.04547812898632175,0.009647931254563454,0.08284389545454537,0.07022955227802143,1.2576095032564463,3.2439588301698907,4.079633452994319,4.812400425603981,1.201124788416559,1.838949138991467,17.202832334466436,0.05935174107201975,2.196459581496136,0.6756236099055392,1.2043131664738356,2.3159869925242877,3.398727573665786,5.372458396182825,40.98833299882759,445.5735974515463,34.100939110530554,0.08701372109308565,0.7414864102455507,1
1,0.01593041926147706,0.1498287867847153,0.4223313373253493,-0.4161588023952096,0.15048694941373722,0.8384901397205589,0.01835516966067864,0.19220136726546908,0.3875377325349301,0.020227290797484764,-0.14470834243346653,0.022392543686006235,0.11978494381237524,0.10162576569725212,1.256309387676067,2.8064316472003434,3.5257464242489993,4.155750605446792,1.573358535428161,2.585427769612052,17.46835978352404,0.04750726819487341,3.0265316507325344,0.610301912803654,1.0197171217444285,3.587609247584708,6.718026886312713,3.2100842908226324,14.677939329762031,453.77546673077813,28.111821732440436,0.06863456558320061,0.8213500023455693,0.03509728636363635,0.10186012448289923,0.2929781818181818,-0.26277636363636364,0.10761675407372048,0.5557545454545454,0.022497272727272727,0.13657590909090908,0.27027545454545454,0.12710731240518394,-0.11891011138978858,0.010349546247272547,0.08354141363636364,0.06877102195054262,1.2881844990336315,2.7224216558091276,3.506981376846791,4.260198169352202,1.2399498912971543,1.8941283770375628,16.935228855890802,0.10568761376242425,2.263890024189951,0.649527933514422,0.8974139130235159,2.421876917774198,3.605751064019046,4.953047786226107,35.30463380041924,458.6581743113938,34.37289731135521,0.08448141441015612,0.7516605517187638,1
2,0.014435609980039916,0.13692818503402845,0.5258025149700598,-0.5126452694610778,0.13751669488671964,1.0384477844311375,0.015431337325349303,0.1855821357285429,0.32972706986027955,-0.07009585823026596,0.7188609514736863,0.018702454537071356,0.10828413053892212,0.09132567688918225,1.2699616666108802,3.8235540448611958,4.8557670671886966,5.757444487469684,1.5230658464177862,2.308233870053862,13.397194860420171,0.04658812089317111,2.765442671867952,0.6212916129963955,1.2749829118849725,4.388547280325872,5.354717184787767,2.705649620338437,10.876656080602425,438.79995862830435,27.50504380396028,0.06883301816590018,0.8323938247158768,0.03314649545454548,0.10756674441797677,0.3371509090909091,-0.2375054545454545,0.11242939186146497,0.5746563636363636,0.034310909090909086,0.1562481818181818,0.2720012727272727,-0.0036801762519423115,-0.3296468899331657,0.01154167799342063,0.09122952272727267,0.07825338552748247,1.2323794809008104,2.998779087112248,3.695633814711598,4.308451408437814,1.236471543820613,1.991672626431757,17.942305260234942,0.026306178171335886,2.344274243674511,0.6859209832835101,0.9040875081331989,2.4941073581089004,3.9866933174648977,5.169397930207288,36.29275522231503,441.06960268526535,33.118157585672755,0.08536437384264757,0.7449313987617767,1
3,0.015836612974051895,0.1556755206334844,0.4502701796407186,-0.37977333333333335,0.1562852483943544,0.830043512974052,0.014131856287425151,0.19191710578842314,0.4073548183632735,0.06294745553163897,-0.07988363196237591,0.024174280555195157,0.12280989201596809,0.10252528488074264,1.2725786647058834,2.8810792078376606,3.6663999312219344,4.391796425286432,1.6004518858713326,2.7034797723382633,22.068101463858497,0.01114400782475942,3.141695261865997,0.649882523721349,1.3742550182477462,3.3593233216268574,7.345530532102662,4.392631693943194,27.512134322636896,444.8045107108963,27.479234863457698,0.06860869742841229,0.8146752391891259,0.034713600000000046,0.10288434615161404,0.3237963636363637,-0.2738709090909091,0.10846086730382311,0.5976672727272728,0.03420818181818182,0.1495709090909091,0.2638652727272727,0.11447678572313141,-0.2938537578162119,0.010558725711337527,0.08771573636363636,0.0752205049893075,1.236504096074452,2.98537501760278,3.6914284375841766,4.304628953001458,1.203352280485793,1.93376700146946,16.62854367460382,0.021037462435043765,2.2776109252729153,0.6651744356684405,1.0061373279522146,2.4262285100605028,3.7582460462032024,4.935247456576757,33.415740618339655,432.6752679343635,33.32234283273769,0.08769775323899631,0.735021668549091,1
4,0.014720277544910178,0.12070640272903553,0.3303930538922156,-0.35118475049900205,0.12145080132149735,0.6815778043912177,0.01949221556886228,0.1657650499001996,0.311436874251497,-0.08596649482215082,-0.18286122164801943,0.014533610570634656,0.09786026217564875,0.08366809440174264,1.2410635187498895,2.720385952972173,3.3761717631534163,3.948853577395856,1.39596487491911,2.009495155481052,11.473556851371958,0.02454876213529332,2.4467915137808007,0.6015727114431066,1.4185318792660797,3.9649363584463106,4.058362592866147,2.536036974509954,10.202496891401957,420.0984826452466,27.771964698412432,0.07316001197616764,0.818038961835223,0.03395752727272728,0.10537969395505248,0.3535872727272727,-0.2414090909090909,0.1105903764203441,0.5949963636363635,0.041707272727272725,0.1546559090909091,0.27306963636363635,-0.06824852914714237,-0.4198833742243555,0.011077117698315373,0.09159677272727272,0.08018451380696472,1.2073610579012908,3.197269818336807,3.8602590702629955,4.409670345803862,1.2206407024627008,1.9655365622573742,19.433332534796854,0.041700894490427,2.313719451895405,0.7346086214488734,0.9272669463783705,2.167716989120554,3.882747716151293,5.839363126307961,46.57205704031367,443.06191852481953,33.50376457181434,0.08573528374205007,0.7465028823451907,1
5,0.014663019161676654,0.15397274377444134,0.4233059481037924,-0.4723613572854292,0.15447763897018185,0.8956673053892217,0.022416047904191615,0.21287123752495013,0.3850199880239521,-0.07313255967688899,-0.08696697608983595,0.02364833681086619,0.12594407784431141,0.10927843094654535,1.226557386534227,2.7402409237074195,3.361062745856709,3.8736459193018318,1.6572680472391754,2.6238898624328617,17.927652280774357,0.01590480547986281,3.1034392841777803,0.6248933624947182,1.6024384661745483,4.692155000152009,6.91939498510346,3.097562689347822,14.946405842477237,438.1538521726567,26.2844663060851,0.06538969065600796,0.840000105898004,0.033348354545454574,0.11100756189694813,0.3655036363636364,-0.2677072727272727,0.11577557968845734,0.633210909090909,0.03420818181818181,0.1580459090909091,0.27512418181818177,0.0037329920286362783,-0.06606130460607318,0.012291872101309009,0.09280587272727274,0.07871623615549718,1.2475027310899316,3.1570011339798683,3.9383675366938964,4.643306822262376,1.3192639467096274,2.0164277571128797,18.121705770949237,0.0003392752986049995,2.409655216155029,0.732840958636575,1.2186173510321803,2.713330359713893,4.086412964477666,4.662624042399524,32.42184630452182,464.98931823396316,33.63756219363463,0.08151949399503754,0.7551925202482277,1
6,0.014807586427145702,0.10565862952682126,0.2750026746506986,-0.3058653493013972,0.10656031739958241,0.5808680239520958,0.01697447105788423,0.14854692614770462,0.27241995608782443,-0.10080369573218252,-0.3153179858458728,0.011135836628502349,0.08677447065868263,0.07471226577622077,1.2280146060322872,2.5807231187148876,3.169165683907078,3.6808236478115988,1.3201575014510423,1.699095698439295,10.220881654098468,0.016665395086422844,2.151683531816976,0.6583500673081006,1.3238929014525782,3.492383541606044,2.9014333592511723,2.3674011756500604,9.264172261318064,427.04465272154886,29.12950259579757,0.07583558740810638,0.8115197115831834,0.034629363636363625,0.10173967051258746,0.3408490909090909,-0.3129072727272727,0.1073511806198671,0.6537563636363636,0.030715454545454542,0.15208772727272724,0.25694145454545453,0.06769591515408277,-0.16243504661263897,0.010325083154619835,0.08622619090909081,0.07341621931650691,1.2449950471898799,3.175084698099828,3.952964723542661,4.642694680853095,1.2257329436366948,1.8939162868206578,17.41633827983753,0.05477324111151035,2.255956593243945,0.697536252577401,1.1239090900288389,2.1413175993329734,3.6049436195824605,5.3994802953782495,39.86678924526725,460.44043149872056,34.61569224825917,0.08468114878606486,0.7542239720875471,1
7,0.015108903592814374,0.17054286181528502,0.4319150099800399,-0.475447624750499,0.1709983465260233,0.9073626347305389,0.02647692614770459,0.23520606786427145,0.43314951696606774,-0.04353422939443492,-0.20543799406837016,0.029012155546857033,0.13719189840319362,0.11682568009210645,1.246417233935169,2.5258431952984357,3.148254488837845,3.697089626523159,1.6774932573107009,2.995576084872537,21.35269778645161,0.03407793299433452,3.4332870122643606,0.6632431922936998,1.523687618002563,3.8615341588727516,9.018568924884699,3.885114547295668,20.810218312543963,444.35229441581646,26.5019369574281,0.06490354333840348,0.8411747026059722,0.03319015454545451,0.10775357789921744,0.3447527272727272,-0.2601054545454545,0.11262057016797002,0.6048581818181817,0.03533818181818182,0.1608709090909091,0.2855201818181818,0.04233225354631243,-0.39264853264065147,0.011581806466207514,0.0917693545454545,0.07904613032187334,1.227213275344414,3.0611879051805495,3.756730435561328,4.361411822044988,1.2339531335998353,1.997829467852377,19.901591526516334,0.015880716105585148,2.3481828971654153,0.7085704097097718,1.169727436418526,2.248376875034667,4.011379480019409,5.876967314405003,47.50933059458633,445.6509487003708,33.53059673247119,0.0849357819672535,0.7494539968844207,1
8,0.014895301397205607,0.14041335397755003,0.38497125748502997,-0.3279565269461078,0.14102655850583706,0.7129277844311377,0.010152195608782437,0.20828244510978045,0.36291256686626744,-0.032505273019742195,-0.44248460694683844,0.019666620200286703,0.11482782974051889,0.0981286828189398,1.2281566134666178,2.7297784301323365,3.3525954322655505,3.923126719181099,1.5189787895961557,2.3951609004840533,16.050498652728223,0.026378092100595732,2.8362109058479033,0.6093514887823336,1.2967586937658402,3.5176496889484454,5.765623858500081,3.1054593451332355,14.29621259537712,440.25616634545736,27.863390392743227,0.07005139669056555,0.8190159294706969,0.03548354090909089,0.10924954808235857,0.37742,-0.2303145454545455,0.11473755606712299,0.6077345454545455,0.031126363636363633,0.14160954545454546,0.2870405454545455,0.008294954026821181,-0.18655819191943923,0.011905625096809076,0.09157674090909096,0.0773756657591628,1.2529115464048233,3.2894198982171474,4.1213521714500425,4.8777609381061255,1.2947772851869117,2.0231182966959103,17.80000208722595,0.02079642873991609,2.401969163137144,0.7221609554987422,1.131700860112442,2.575129855333447,4.113575520025892,4.92877134830819,33.804700726554785,462.26052667706415,33.84202682953195,0.08239892847139103,0.7541641817188437,1
9,0.01502016068114397,0.1532144822496739,0.38123524950099796,-0.3542710179640719,0.1537577608433132,0.7355062674650699,0.01673081836327345,0.2352872854291417,0.39611430738522957,-0.03897460101165556,-0.5647140535344555,0.02341584379266212,0.12623407951015256,0.10843046506668905,1.218036852171501,2.4794537030849173,3.020065983610524,3.515942214824248,1.6132380511244975,2.6261397998053186,18.76023123077419,0.0020179137951775285,3.082068665315146,0.6930593598087296,1.3310964259907407,4.2128836608164075,6.9312665810266525,3.470489462602246,17.77510002923364,430.6480946701918,26.331460012755787,0.06667942177558724,0.8349182391985033,0.034268170426065135,0.10101722380708925,0.2851709090909091,-0.2344236363636364,0.10655145176596917,0.5195945454545454,0.03554363636363636,0.14597545454545455,0.2693919999999999,-0.020300669905086496,-0.44937480790302153,0.010178904369085815,0.08611274550011387,0.07340698135781756,1.2373482130566638,2.676368124174054,3.311599315928581,3.884792751534926,1.2926009765704736,1.8207599365446627,13.672999999999998,0.06380279939804301,2.2329317121571512,0.721653262264889,1.0903005245543884,2.91785794355242,3.3318258759056527,3.890362163874243,23.269894786560304,454.48540889271646,32.97328861359518,0.08112889690966713,0.7666147858091973,1
